AT,V,AP,RH,PE,PE_Class
0.3053824362606233,0.2807829181494662,0.88963339494763,0.8027464763216059,465.74,4
0.7050991501416431,0.7330960854092526,0.25870301910043025,0.5914344722634877,430.21,1
0.5090651558073654,0.4441281138790035,0.36067467652495466,0.9455052719301424,449.23,2
0.37847025495750714,0.42330960854092525,0.7701016635859546,0.8778216602050799,461.89,3
0.5637393767705383,0.642170818505338,0.43307147258164136,0.8762273995434617,445.72,2
0.4895184135977338,0.24964412811387904,0.5067005545286527,0.4054857060038407,466.13,4
0.5084985835694051,0.4596085409252668,0.3532809611829961,0.8898510815609262,448.71,2
0.3645892351274788,0.28238434163701065,0.046749845964264125,0.7615855646943728,469.25,4
0.5521246458923513,0.7384341637010675,0.49684226740603776,0.3517156418710822,450.56,3
0.4226628895184137,0.2540925266903915,0.3705329636475696,0.6340447117649188,464.46,3
0.2960339943342777,0.2871886120996441,0.5532193468884792,0.8441972535236784,471.13,4
0.36713881019830036,0.40391459074733094,0.431531115218732,0.5601289901808035,461.52,3
0.4660056657223797,0.6012455516014233,0.4660351201478754,0.794920105800935,451.09,3
0.7164305949008499,0.9676156583629892,0.2623998767714113,0.7954998369506141,431.51,1
0.36572237960339954,0.27526690391459074,0.39240603820086406,0.7220189137287583,469.8,4
0.6937677053824364,0.4638790035587188,0.46634319162045657,0.47041559476792627,442.28,2
0.4155807365439094,0.41921708185053386,0.45987369069624506,0.4782419652885973,458.67,3
0.4583569405099151,0.3279359430604982,0.592036352433766,0.644479872459147,462.4,3
0.524929178470255,0.6128113879003557,0.5627695625385094,0.7108590890974309,453.54,3
0.6719546742209632,0.6690391459074733,0.7054066543438076,0.4136019420993514,444.38,2
0.8436260623229462,0.5967971530249109,0.19955329636475838,0.23823326932135214,440.52,2
0.8212464589235129,0.7790035587188612,0.3317159581022793,0.4727345193666437,433.62,1
0.253257790368272,0.34946619217081853,0.8246303142329019,0.843617522373999,481.96,5
0.4954674220963174,0.3476868327402135,0.36899260628466024,0.5708540164498712,452.75,3
0.08215297450424931,0.2501779359430605,0.9084257547751129,0.7718757926011812,481.28,5
0.6031161473087819,0.7240213523131672,0.719886013555147,0.7168013333816443,439.03,2
0.873087818696884,0.8633451957295372,0.26886937769562635,0.3101199318815898,435.75,2
0.7031161473087819,0.8683274021352311,0.39456253850893575,0.7550635892604804,436.03,2
0.6385269121813032,0.5895017793594305,0.43491990141712833,0.5721584115366498,445.6,2
0.3767705382436261,0.5457295373665481,0.7195779420825659,0.8520236240443495,462.65,3
0.7730878186968839,0.43932384341637,0.27595502156500373,0.2951918547773469,438.66,2
0.5504249291784702,0.4441281138790035,0.3582101047443018,0.7778180368853944,447.32,2
0.12322946175637396,0.25124555160142337,0.24453173136167905,0.41331207652451163,484.55,5
0.1572237960339944,0.2784697508896796,0.8622150338878676,0.9669553244682778,476.8,4
0.24447592067988672,0.24341637010676154,0.8341805298829357,0.7807166926337912,480.34,5
0.7067988668555242,0.4101423487544483,0.4195163277880489,0.2350447479981158,440.63,2
0.42436260623229466,0.34234875444839863,0.534735058533581,0.24519004311750414,459.48,3
0.25354107648725216,0.26814946619217084,0.8954867529266828,0.7027428530019204,490.78,5
0.12067988668555242,0.24110320284697506,0.6881546518792376,0.7569477154969382,483.56,5
0.7229461756373938,0.8508896797153026,0.4728126925446716,0.7394108482191384,429.38,1
0.7178470254957507,0.6023131672597865,0.5107054836722149,0.29780064495090397,440.27,2
0.5818696883852692,0.4638790035587188,0.4444701170671621,0.6691184463205189,445.34,2
0.5668555240793202,0.7101423487544484,0.5221041281577357,0.6036088264067538,447.43,2
0.546742209631728,0.793238434163701,0.22974430067775842,0.7695568680024638,439.91,2
0.5138810198300283,0.44893238434163707,0.5914202094886036,0.6096960034783869,459.27,3
0.15977337110481588,0.25355871886120995,0.6459488601355545,0.7039023153012791,478.89,4
0.38385269121813037,0.290035587188612,0.47743376463339615,0.4515743324033479,466.7,4
0.3920679886685553,0.3227758007117437,0.7540819470117093,0.687235044747998,463.5,3
0.6657223796033994,0.8713523131672597,0.558456561922366,0.7060763071125764,436.21,2
0.6818696883852692,0.6781138790035587,0.4632624768946414,0.503025471937389,443.94,2
0.6456090651558074,0.686476868327402,0.4916050523721509,0.7118736186093699,439.63,2
0.588385269121813,0.2879003558718861,0.5020794824399282,0.5821587738686183,460.95,3
0.506515580736544,0.6010676156583629,0.5877233518176226,0.5676654951266349,448.69,2
0.6810198300283287,0.8846975088967971,0.2873536660505245,0.38505018297764404,444.63,2
0.2337110481586403,0.22188612099644123,0.2642483056069018,0.9898547048806114,473.51,4
0.47535410764872527,0.2523131672597865,0.35882624768946414,0.5427370556904235,462.56,3
0.4662889518413598,0.4412811387900355,0.43615218730745653,0.9384035653465705,451.76,3
0.1994334277620397,0.26814946619217084,0.8862446087492337,0.7139026776332476,491.81,5
0.7997167138810198,0.7601423487544482,0.4352279728897095,0.2876553498315155,429.52,1
0.6869688385269122,0.4209964412811388,0.3289433148490488,0.6220152904090728,437.9,2
0.36798866855524087,0.23790035587188607,0.19308379544053977,0.7183955940432625,467.54,4
0.626628895184136,0.6955516014234876,0.5680067775723998,0.34128048117685417,449.97,2
0.6206798866855524,0.7316725978647688,0.2063308687615546,0.6172325084242183,436.62,2
0.2728045325779037,0.2702846975088967,0.8150800985828752,0.8299938403565348,477.68,4
0.523229461756374,0.6850533807829181,0.589263709180532,0.630421392079423,447.26,2
0.7390934844192635,0.6720640569395017,0.4586414048059133,0.56346244429146,439.76,2
0.6495750708215298,0.6055160142348753,0.5643099199014188,0.6301315265045835,437.49,2
0.36798866855524087,0.5843416370106761,0.6585797905113999,0.7818761549331497,455.14,3
0.18158640226628897,0.2788256227758007,0.76548059149723,0.7508605384253053,485.5,5
0.7294617563739377,0.7396797153024911,0.6129852125693169,0.3540345664697996,444.1,2
0.8572237960339945,0.8110320284697509,0.3079944547134943,0.2715678104279139,432.33,1
0.21869688385269126,0.3322064056939502,0.3683764633394979,0.8526033551940286,471.23,4
0.3342776203966006,0.30213523131672604,0.6474892174984603,0.8760824667560418,463.89,3
0.5776203966005666,0.4596085409252668,0.37854282193469047,0.7505706728504655,445.54,2
0.5538243626062324,0.6081850533807828,0.34126617375231305,0.8907206782854451,446.09,2
0.6073654390934845,0.6850533807829181,0.644100431300064,0.4127323453748324,445.12,2
0.6144475920679887,0.6023131672597865,0.6585797905113999,0.46142976194789664,443.31,2
0.18838526912181308,0.25444839857651236,0.5615372766481848,0.7857893401934852,484.16,5
0.18073654390934846,0.2727758007117437,0.7069470117067169,0.7836153483821877,477.76,4
0.8175637393767706,0.8172597864768684,0.3526648182378338,0.3031631580854378,430.28,1
0.8688385269121813,0.6526690391459075,0.41520332717190556,0.09982245733541051,446.48,2
0.20339943342776207,0.20106761565836295,0.9611059765865662,0.5915794050509076,481.03,5
0.33881019830028336,0.39982206405693943,0.32339802834257725,0.8623138519511575,466.07,4
0.4883852691218132,0.7466192170818503,0.501771410967347,0.7533243958114424,447.47,2
0.5490084985835695,0.5362989323843416,0.7060227972889734,0.4936048407550997,455.93,3
0.23541076487252127,0.2604982206405694,0.7466882316697472,0.876952063480561,479.62,4
0.6549575070821531,0.38523131672597855,0.5350431300061622,0.5054893293235262,455.06,3
0.18866855524079323,0.2686832740213523,0.7072550831792981,0.6815826660386246,475.06,4
0.6433427762039661,0.5603202846975089,0.4829790511398677,0.33780209427877816,438.89,2
0.7575070821529746,0.7914590747330962,0.19924522489217722,0.523171129388746,432.7,1
0.531728045325779,0.4544483985765124,0.46141404805915087,0.599985506721258,452.6,3
0.46742209631728054,0.37099644128113873,0.41735982747997724,0.7389760498568789,451.75,3
0.7186968838526913,0.8131672597864769,0.3465033887861999,0.7994130222109495,430.66,1
0.07422096317280454,0.24110320284697506,0.6816851509550226,0.8262255878836189,491.9,5
0.6858356940509915,0.8793594306049822,0.40442082563154713,0.6031740280444944,439.82,2
0.394900849858357,0.2427046263345195,0.5852587800369697,0.5567955360701473,460.73,3
0.6,0.6332740213523133,0.5615372766481848,0.5608536541179028,449.7,2
0.671671388101983,0.6012455516014233,0.522720271102898,0.4957788325663973,439.42,2
0.7147308781869689,0.7064056939501778,0.5057763401109092,0.30736620892061295,439.84,2
0.13059490084985836,0.18167259786476864,0.883163894023415,0.7024529874270806,485.86,5
0.4314447592067989,0.26263345195729526,0.458949476278498,0.7533243958114424,458.1,3
0.2543909348441927,0.2572953736654804,0.49222119531731323,0.8273850501829776,479.92,4
0.5269121813031162,0.5457295373665481,0.7094115834873733,0.35780281894271526,458.29,3
0.1572237960339944,0.26174377224199286,0.627772643253234,0.3099749990941699,489.45,5
0.7441926345609066,0.8551601423487544,0.4700400492914376,0.45766150947498097,434.0,1
0.6495750708215298,0.7788256227758005,0.4244454713493546,0.8539077502808072,431.24,1
0.7509915014164307,0.40160142348754446,0.19554836722119617,0.3382368926410376,439.5,2
0.4220963172804533,0.2704626334519573,0.695240295748615,0.2712779448530743,467.46,4
0.8184135977337111,0.8224199288256228,0.4031885397412225,0.25794412841044956,429.27,1
0.4705382436260625,0.5976868327402135,0.6172982131854639,0.8059349976448422,452.1,3
0.24957507082152974,0.2964412811387901,0.08987985212569427,0.9492735244030581,472.41,4
0.5770538243626062,0.7774021352313166,0.17983672211953206,0.5750570672850466,442.14,2
0.5827195467422096,0.4259786476868327,0.20479051139864524,0.763324758143411,441.0,2
0.34362606232294624,0.28861209964412804,0.7346734442390641,0.53708467698105,463.07,3
0.5504249291784702,0.6313167259786477,0.6493376463339509,0.7399905793688177,445.71,2
0.14022662889518417,0.2571174377224199,0.622227356746766,0.8223124026232835,483.16,5
0.7059490084985837,0.7736654804270463,0.42629390018484514,0.516939019529693,440.45,2
0.15382436260623233,0.22597864768683273,0.7297443006777584,0.7854994746186457,481.83,5
0.25580736543909355,0.2715302491103202,0.5735520640788678,0.43099387658973143,467.6,4
0.4960339943342777,0.4889679715302492,0.22727972889710557,0.7586869089459765,450.88,3
0.7702549575070822,0.7788256227758005,0.13270178681454325,0.31591724337838323,425.5,1
0.6110481586402267,0.5170818505338078,0.5248767714109697,0.6066524149425703,451.87,3
0.8317280453257792,0.7855871886120996,0.41890018484288305,0.17315844776984657,428.94,1
0.6900849858356941,0.4135231316725979,0.17490757855822636,0.4383854487481429,439.86,2
0.8240793201133145,0.8551601423487544,0.4404651879235999,0.49505416862929796,433.44,1
0.6546742209631728,0.8597864768683275,0.5609211337030224,0.9060835537519476,438.23,2
0.8770538243626064,0.8177935943060496,0.3317159581022793,0.16272328707561856,436.95,2
0.3558073654390935,0.2704626334519573,0.7627079482439925,0.5365049458313708,470.19,4
0.18555240793201133,0.2644128113879003,0.45247997535428297,0.8408637994130224,484.66,5
0.8396600566572239,0.7635231316725978,0.3280191004312982,0.48737273089604694,430.81,1
0.8439093484419264,0.8507117437722419,0.4047288971041283,0.1785209609043804,433.37,1
0.45580736543909356,0.42028469750889674,0.5316543438077623,0.713612812058408,453.02,3
0.5252124645892352,0.4544483985765124,0.4832871226124489,0.5981013804848003,453.5,3
0.40793201133144485,0.28238434163701065,0.0,0.7078155005616145,463.09,3
0.4971671388101984,0.34234875444839863,0.595733210104747,0.20997137577448444,464.56,3
0.5447592067988669,0.7135231316725977,0.6256161429451659,0.4617196275227363,452.12,3
0.34674220963172814,0.2727758007117437,0.57755699322243,0.6265082068190877,470.9,4
0.6138810198300284,0.6902135231316727,0.744531731361679,0.3856299141273234,450.89,3
0.5694050991501417,0.6832740213523131,0.39856746765249795,0.6614370085872676,445.04,2
0.6405099150141644,0.6709964412811388,0.44909118915588664,0.5250552556252037,444.72,2
0.3526912181303117,0.2768683274021353,0.7750308071472602,0.6202760969600347,460.38,3
0.5543909348441927,0.5866548042704626,0.4971503388786189,0.6027392296822349,446.8,2
0.39376770538243633,0.33274021352313166,0.6601201478743093,0.5873763542157324,465.05,4
0.11246458923512749,0.2715302491103202,0.6049753542821925,0.7799920286966919,484.13,5
0.14050991501416432,0.2571174377224199,0.6191466420209508,0.8191238813000472,488.27,5
0.6240793201133145,0.42437722419928825,0.5217960566851545,0.27823471864922633,447.09,2
0.5484419263456092,0.583629893238434,0.6237677141096754,0.5354904163194318,452.02,3
0.5135977337110482,0.597864768683274,0.5313462723351812,0.5088227834341823,455.55,3
0.19603399433427765,0.29466192170818506,1.0,0.8486901699336933,480.99,5
0.4130311614730879,0.2902135231316726,0.49437769562538847,0.4334577339758686,467.68,4
0.381586402266289,0.2604982206405694,0.6080560690080112,0.49041631943186337,458.76,3
0.5733711048158641,0.6149466192170819,0.3742298213185471,0.9069531504764665,437.9,2
0.476487252124646,0.41921708185053386,0.4453943314849056,0.5878111525779919,450.29,3
0.37365439093484426,0.28131672597864765,0.574784349969196,0.4878075292583063,468.72,4
0.528328611898017,0.6023131672597865,0.6625847196549621,0.7931809123518967,445.22,2
0.28781869688385275,0.35854092526690384,0.613909426987064,0.7291206203123302,472.82,4
0.7019830028328612,0.6149466192170819,0.402264325323479,0.564187108228559,438.22,2
0.33852691218130315,0.3508896797153024,0.8274029574861395,0.7147722743577667,469.74,4
0.5552407932011332,0.6062277580071175,0.4115064695009245,0.6286821986303852,442.85,2
0.30141643059490086,0.22348754448398578,0.3424984596426377,0.44505235696945533,470.59,4
0.24957507082152974,0.2540925266903915,0.4232131854590264,0.4491104750172107,477.07,4
0.29801699716713886,0.2201067615658362,0.7870455945779469,0.407804630602558,470.11,4
0.391501416430595,0.3476868327402135,0.3840881084411585,0.748396681039168,457.44,3
0.4900849858356941,0.4412811387900355,0.4302988293284038,0.9989854704880612,450.38,3
0.5671388101983003,0.2800711743772242,0.1539587184226754,0.1540273198304285,453.38,3
0.5725212464589235,0.6955516014234876,0.4823629081947054,0.2421464545816876,454.9,3
0.7005665722379604,0.8295373665480427,0.27379852125693205,0.8695604913221493,431.78,1
0.14419263456090653,0.2571174377224199,0.6108287122612452,0.8272401173955577,481.88,5
0.31841359773371114,0.154270462633452,0.6591959334565622,0.4902713866444435,472.69,4
0.5042492917847026,0.3496441281138789,0.5522951324707357,0.4820102177615131,461.97,3
0.6926345609065157,0.6827402135231316,0.4170517560073961,0.5717236131743904,442.18,2
0.8144475920679887,0.8165480427046262,0.10435921133703019,0.5708540164498712,431.92,1
0.56657223796034,0.6834519572953736,0.5350431300061622,0.7608609007572738,444.52,2
0.7036827195467422,0.5880782918149464,0.5119377695625396,0.5024457407877096,442.66,2
0.6620396600566573,0.5718861209964413,0.5593807763401131,0.4289648175658537,449.01,2
0.4529745042492919,0.37580071174377216,0.3190850277264339,0.7268016957136127,452.66,3
0.8912181303116149,0.7309608540925266,0.4225970425138641,0.17837602811696063,430.11,1
0.7968838526912182,0.7185053380782916,0.477125693160815,0.22866770535164305,440.54,2
0.1898016997167139,0.16601423487544475,0.9256777572396828,0.6402768216239718,481.83,5
0.21643059490084987,0.20195729537366547,0.8418823166974754,0.75535345483532,476.02,4
0.6362606232294618,0.6204626334519573,0.45987369069624506,0.675930287329251,438.99,2
0.268271954674221,0.30391459074733085,0.5455175600739395,0.9944925540780463,473.36,4
0.17337110481586404,0.2784697508896796,0.8233980283425772,0.9575346932859887,476.37,4
0.3538243626062324,0.3137010676156584,0.32062538508934324,0.6167977100619586,467.9,4
0.6373937677053825,0.6850533807829181,0.6949322242760338,0.39678973875865065,442.69,2
0.7787535410764873,0.795017793594306,0.43245532963647904,0.4357766585745859,426.25,1
0.5274787535410765,0.6713523131672597,0.6022027110289621,0.8785463241421791,445.58,2
0.25864022662889524,0.2549822064056939,0.23374922982132063,0.7989782238486902,459.69,3
0.6014164305949009,0.5686832740213522,0.4410813308687622,0.47983622595021547,442.01,2
0.6674220963172806,0.347508896797153,0.38069932224276215,0.4622993586724157,442.38,2
0.5464589235127479,0.4234875444839856,0.30337338262476976,0.7959346353128736,442.78,2
0.5266288951841359,0.5781138790035586,0.4383086876155282,0.8885466864741476,450.07,3
0.5297450424929179,0.4135231316725979,0.25808687615526793,0.717960795681003,448.0,2
0.29291784702549584,0.2387900355871886,0.5060844115834904,0.9259393456284648,474.15,4
0.38130311614730883,0.28113879003558706,0.3723813924830566,0.7675278089785862,467.01,4
0.6223796033994335,0.6211743772241992,0.6502618607516943,0.6796985398021667,441.56,2
0.5722379603399435,0.6313167259786477,0.6357825015403584,0.7631798253559909,441.9,2
0.6490084985835695,0.9284697508896796,0.3535890326555773,0.7227435776658575,438.52,2
0.7657223796033995,0.848220640569395,0.5261090573012943,0.65056704953078,435.75,2
0.7002832861189803,0.5131672597864769,0.4925292667898944,0.5154896916554947,439.96,2
0.5101983002832862,0.2902135231316726,0.49314540973506027,0.3008442334867205,456.87,3
0.421529745042493,0.2704626334519573,0.7087954405422074,0.2937425269031486,469.9,4
0.5254957507082153,0.5546263345195729,0.7189617991374035,0.6057828182180511,455.34,3
0.4756373937677055,0.7637010676156583,0.19585643869377733,0.7688322040653646,446.98,2
0.3039660056657224,0.2622775800711744,0.5797134935305017,0.7699916663647235,475.02,4
0.3606232294617564,0.3704626334519573,0.5661583487369093,0.9176781767455342,463.03,3
0.8260623229461757,0.7569395017793595,0.2793438077634036,0.35417949925721937,428.26,1
0.7005665722379604,0.8145907473309607,0.3267868145409736,0.5924490017754267,431.31,1
0.6626062322946176,0.6023131672597865,0.6354744300677773,0.35316496974528055,444.16,2
0.32181303116147314,0.23416370106761575,0.665049291435615,0.7624551614188919,468.82,4
0.1903682719546742,0.27419928825622775,0.39856746765249795,0.8665169027863329,481.03,5
0.6303116147308782,0.5843416370106761,0.6330098582871244,0.2446103119678248,445.91,2
0.29575070821529753,0.2850533807829182,0.7670209488601358,0.403456646979963,474.77,4
0.3651558073654391,0.2747330960854092,0.8893253234750489,0.2869306858944164,472.85,4
0.394900849858357,0.24964412811387904,0.5381238447319809,0.6540454364288562,468.6,4
0.7830028328611899,0.8683274021352311,0.4182840418977207,0.48853219319540564,438.11,2
0.8048158640226629,0.7640569395017792,0.5544516327788038,0.054168629298162796,434.3,1
0.7124645892351276,0.8402135231316724,0.37946703635243395,0.847240842059495,429.03,1
0.4722379603399434,0.5912811387900355,0.5760166358595207,0.7823109532954093,452.52,3
0.4524079320113315,0.45017793594306044,0.5599969192852754,0.8802855175912172,456.11,3
0.1368271954674221,0.24341637010676154,0.6755237215033922,0.6344795101271785,481.53,5
0.5671388101983003,0.6720640569395017,0.5079328404189773,0.7921663828399579,443.41,2
0.3430594900849859,0.2530249110320284,0.48020640788663016,0.7118736186093699,465.67,4
0.29263456090651563,0.2653024911032029,0.32832717190388294,0.609551070690967,472.84,4
0.39178470254957515,0.22989323843416376,0.5384319162045621,0.6633211348237256,466.51,4
0.40198300283286126,0.3476868327402135,0.7266635859519432,0.7207145186419797,461.5,3
0.224929178470255,0.3261565836298932,0.6129852125693169,0.7428892351172145,481.34,5
0.33286118980169976,0.32580071174377223,0.4444701170671621,0.9110112685242218,467.09,4
0.17365439093484425,0.2704626334519573,0.8113832409118942,0.7199898547048806,488.01,5
0.528328611898017,0.5131672597864769,0.4463185459026491,0.7657886155295481,448.1,2
0.4651558073654392,0.6565836298932383,0.4487831176833055,0.8723142142831262,448.64,2
0.6042492917847027,0.686476868327402,0.6339340727048715,0.31925069748903934,446.57,2
0.5308781869688386,0.37099644128113873,0.5020794824399282,0.6089713395412877,448.66,2
0.61671388101983,0.4259786476868327,0.21218422674060378,0.6298416609297439,440.44,2
0.35977337110481594,0.3097864768683274,0.6333179297597056,0.7360773941084822,463.37,3
0.23342776203966015,0.27313167259786475,0.5729359211337055,0.7688322040653646,471.68,4
0.7110481586402266,0.6430604982206406,0.38686075169439604,0.349251784484945,436.84,2
0.3923512747875355,0.28451957295373664,0.14687307455329446,0.7985434254864308,463.57,3
0.8005665722379605,0.791103202846975,0.41520332717190556,0.3821515272292474,437.38,2
0.636543909348442,0.7642348754448399,0.40134011090573196,0.6654951266350229,440.07,2
0.304815864022663,0.2480427046263345,0.6980129390018526,0.59824631327222,473.67,4
0.2606232294617564,0.2964412811387901,0.0,0.9776803507373457,473.96,4
0.6087818696883853,0.8475088967971528,0.3582101047443018,0.8833291061270336,437.62,2
0.7634560906515582,0.6204626334519573,0.40411275415896597,0.3924417551360556,437.42,2
0.554957507082153,0.7637010676156583,0.3477356746765281,0.42287764049422083,450.22,3
0.8079320113314448,0.7706405693950177,0.27995995070856594,0.3453385992246095,435.53,2
0.4838526912181304,0.7535587188612097,0.21588108441158482,0.7965143664625531,443.54,2
0.4821529745042494,0.39982206405693943,0.2670209488601394,0.665350193847603,454.23,3
0.2977337110481587,0.3261565836298932,0.5960412815773282,0.7539041269611217,471.6,4
0.6611898016997168,0.7677935943060498,0.5033117683302528,0.596362187035762,440.96,2
0.43201133144475923,0.49003558718861207,0.7038662969809018,0.7208594514293998,460.82,3
0.6195467422096318,0.4209964412811388,0.32709488601355474,0.7954998369506141,440.68,2
0.2872521246458924,0.2572953736654804,0.5079328404189773,0.8891264176238269,474.56,4
0.6679886685552409,0.5948398576512456,0.5834103512014828,0.45548751766368345,441.51,2
0.2750708215297451,0.2747330960854092,0.8440388170055471,0.6134642559513024,479.56,4
0.506515580736544,0.5567615658362989,0.7377541589648828,0.6123047936519439,455.32,3
0.688101983002833,0.8683274021352311,0.3853203943314867,0.786079205768325,437.18,2
0.7260623229461758,0.8814946619217082,0.21372458410351314,0.6592630167759701,436.42,2
0.7235127478753542,0.7240213523131672,0.6379390018484301,0.349251784484945,439.6,2
0.6767705382436261,0.7845195729537365,0.5221041281577357,0.37316569440921765,437.04,2
0.6439093484419264,0.5925266903914589,0.45340418977203,0.3834559223160259,448.11,2
0.36997167138810205,0.28238434163701065,0.014710412815773566,0.7376716547701003,465.01,4
0.34674220963172814,0.2667259786476869,0.4500154035736301,0.5079531867096633,475.54,4
0.676487252124646,0.8508896797153026,0.48451940850277353,0.7998478205732091,432.82,1
0.8271954674220965,0.7532028469750888,0.25100123228589055,0.217362947932896,426.64,1
0.21671388101983008,0.30106761565836304,0.36221503388786047,0.6811478676763649,481.95,5
0.1671388101983003,0.27419928825622775,0.7707178065311169,0.8098481829051778,482.19,5
0.39320113314447597,0.21850533807829187,0.5880314232902037,0.7640494220805101,462.18,3
0.6980169971671388,0.6923487544483985,0.5026956253850905,0.4312837421645711,444.9,2
0.5963172804532578,0.6177935943060496,0.6250000000000036,0.5209971375774484,452.34,3
0.5609065155807366,0.42758007117437724,0.6930837954405433,0.6817275988260445,449.26,2
0.6756373937677055,0.9284697508896796,0.34835181762169043,0.6849161201492808,432.82,1
0.5855524079320114,0.8172597864768684,0.34619531731361874,0.6412913511359106,444.71,2
0.560056657223796,0.6852313167259786,0.5655422057917434,0.46360375375919405,451.88,3
0.6835694050991502,0.9231316725978645,0.3406500308071507,0.7776731040979745,432.88,1
0.4147308781869689,0.3437722419928825,0.6681300061614337,0.7823109532954093,462.66,3
0.7385269121813032,0.6852313167259786,0.643176216882317,0.1280843508822782,443.24,2
0.7028328611898018,0.7074733096085409,0.5880314232902037,0.17504257400630452,441.22,2
0.7402266288951842,0.4234875444839856,0.22512322858903389,0.062284865393673616,436.75,2
0.09093484419263455,0.3649466192170818,0.3354128157732603,0.9863763179825356,481.03,5
0.8515580736543911,0.8160142348754448,0.28488909426987163,0.21011630856190422,437.0,2
0.6424929178470254,0.7695729537366548,0.4204405422057924,0.4763578390521396,447.57,2
0.8104815864022664,0.7532028469750888,0.2870455945779433,0.3337439762310227,430.9,1
0.5393767705382437,0.6023131672597865,0.4925292667898944,0.6494075872314213,444.44,2
0.3220963172804533,0.26103202846975093,0.6419439309919923,0.7410051088807565,470.88,4
0.10084985835694053,0.23701067615658356,0.6422520024645735,0.656799159389833,487.07,5
0.8498583569405099,0.7921708185053379,0.3397258163894037,0.3586724156672342,432.6,1
0.5308781869688386,0.42028469750889674,0.5911121380160225,0.47432878002826184,452.52,3
0.5858356940509915,0.7914590747330962,0.3039895255699321,0.6173774412116382,437.57,2
0.304815864022663,0.2459074733096085,0.8064540973505885,0.6683937823834196,471.87,4
0.7235127478753542,0.7850533807829182,0.35728589032655833,0.50215587521287,432.31,1
0.4535410764872522,0.42330960854092525,0.7337492298213206,0.5665060328272764,457.35,3
0.6073654390934845,0.5612099644128113,0.3052218114602603,0.6552048987282149,442.76,2
0.21416430594900854,0.2624555160142349,0.8634473197781922,0.6357839052139571,471.13,4
0.6407932011331445,0.5843416370106761,0.6243838570548377,0.22721837747744478,444.89,2
0.5164305949008499,0.42758007117437724,0.7303604436229243,0.6910032972209139,449.63,2
0.2337110481586403,0.3177935943060498,0.5294978434996942,0.79042718939092,473.0,4
0.5560906515580737,0.45231316725978643,0.3683764633394979,0.8173846878510092,443.3,2
0.7713881019830029,0.6565836298932383,0.4225970425138641,0.36867277799920284,433.97,1
0.19886685552407934,0.2829181494661921,0.8049137399876791,0.7959346353128736,478.87,4
0.6339943342776205,0.37099644128113873,0.4275261860751698,0.4475162143555925,440.87,2
0.28781869688385275,0.2790035587188612,0.9090418977202752,0.573752672198268,468.81,4
0.49915014164305954,0.49003558718861207,0.6237677141096754,0.5253451212000434,458.46,3
0.3903682719546743,0.351067615658363,0.5082409118915585,0.8813000471031558,457.54,3
0.32351274787535417,0.30213523131672604,0.6502618607516943,0.9613029457589042,462.21,3
0.411614730878187,0.28113879003558706,0.2910505237215055,0.6428856117975288,462.56,3
0.744759206798867,0.6345195729537366,0.4426216882316716,0.4041813109170621,437.5,2
0.6875354107648726,0.7999999999999997,0.47466112138016214,0.8382550092394652,434.24,1
0.6410764872521247,0.4889679715302492,0.291974738139249,0.25924852349722805,440.2,2
0.46912181303116157,0.597864768683274,0.5726278496611243,0.5308525671219972,460.25,3
0.5983002832861191,0.4596085409252668,0.38162353666050564,0.748396681039168,443.57,2
0.7892351274787537,0.8596085409252668,0.294747381392483,0.4901264538570238,429.28,1
0.29291784702549584,0.32651245551601427,0.8893253234750489,0.9062284865393673,472.59,4
0.39263456090651566,0.35249110320284693,0.6721349353049924,0.9214464292184499,462.09,3
0.3651558073654391,0.4135231316725979,0.3079944547134943,0.7897025254538208,460.63,3
0.7229461756373938,0.4889679715302492,0.2762630930375849,0.3622957353527301,438.97,2
0.3042492917847026,0.24110320284697506,0.48267097966728656,0.6417261494981701,474.35,4
0.8388101983002834,0.7788256227758005,0.38285582255083384,0.37678901409471344,425.98,1
0.3861189801699717,0.2523131672597865,0.3258626001232301,0.738831117069459,469.28,4
0.6339943342776205,0.3930604982206406,0.3495841035120151,0.4795463603753759,446.3,2
0.12011331444759209,0.2807829181494662,0.9481669747381432,0.8082539222435596,481.02,5
0.34362606232294624,0.3113879003558718,0.47558533579790563,0.8350664879162288,471.64,4
0.11274787535410767,0.3649466192170818,0.41027418361059986,0.9311569259755788,480.97,5
0.7138810198300284,0.7898576512455516,0.3964109673444227,0.7265118301387732,442.57,2
0.2203966005665723,0.23487544483985767,0.6191466420209508,0.4193992535961447,481.3,5
0.7266288951841361,0.7939501779359431,0.5042359827479999,0.47200985542954443,435.36,2
0.5898016997167139,0.8026690391459074,0.3415742452248942,0.7407152433059168,441.92,2
0.7450424929178471,0.93576512455516,0.3840881084411585,0.6036088264067538,432.98,1
0.4832861189801701,0.33274021352313166,0.5085489833641397,0.5452009130765607,451.4,3
0.38781869688385273,0.4250889679715302,0.7546980899568716,0.677669480778289,453.99,3
0.054390934844192634,0.2501779359430605,0.8468114602587846,0.7428892351172145,488.58,5
0.6968838526912182,0.7629893238434161,0.4216728280961206,0.6757853545418313,428.52,1
0.4538243626062323,0.7384341637010675,0.45402033271719233,0.6688285807456791,456.56,3
0.3294617563739377,0.2222419928825623,0.3964109673444227,0.985071922895757,469.89,4
0.3628895184135978,0.3704626334519573,0.5495224892175017,0.9514475162143556,462.26,3
0.5067988668555241,0.3279359430604982,0.5858749229821321,0.2351896807855356,464.41,3
